date	attachment	count
201608	374428	68
201608	374429	20
201608	374430	230
201608	374431	379
201608	374434	21
201608	374446	61
201608	374452	38
201608	374453	65
201608	374454	58
201608	374455	2146
201608	374460	895
201608	374469	17
201608	374473	65
201608	374476	41
201608	374477	20
201608	374483	33
201608	374484	12
201608	374489	1195
201608	374493	18
201608	374494	24
201608	374498	59
201608	374499	14
201608	374500	26
201608	374541	685
201608	374794	10
201608	374795	10
201608	374796	14
201608	375177	1670
201608	375178	199
201608	375181	955
201608	375272	1952
201608	375294	2771
201608	375296	277
201608	375301	226
201608	375307	611
201608	375309	632
201608	375312	65
201608	375317	27
201608	375322	23
201608	375337	2878
201608	375338	414
201608	375344	388
201608	375348	210
201608	375381	933
201608	375386	295
201608	375454	3384
201608	375505	467
201608	375550	64
201608	375551	52
201608	375565	19
201608	375745	588
201608	376002	30
201608	376005	20
201608	376041	46
201608	376165	54
201608	376169	74
201608	376384	98
201608	376458	19
201608	376459	23
201608	376528	601
201608	376663	122
201608	376664	120
201608	377240	7889
201608	377395	20
201608	377396	17
201608	377597	67
201608	377598	36
201608	377638	238
201608	377700	40
201608	378080	28
201608	378469	141
201608	379413	94
201608	379414	105
201608	379421	19
201608	379422	19
201608	379883	13
201608	379884	9
201608	379886	116
201608	379887	24
201608	379899	785
201608	380032	1780
201608	380382	15
201608	380800	144
201608	380827	210
201608	381054	50
201608	381078	10
201608	381079	17
201608	381083	6
201608	381085	7
201608	381218	4150
201608	381258	66
201608	381447	17
201608	381450	19
201608	381489	89
201608	381498	12
201608	381508	12
201608	381561	50
201608	381617	84
201608	381665	74
201608	381787	162
201608	381822	18
201608	381823	18
201608	382081	12
201608	382083	17
201608	382263	80
201608	382264	58
201608	382341	2367
201608	382342	691
201608	382522	53
201608	382827	71
201608	383069	45
201608	383709	17
201608	383794	18
201608	383795	12
201608	383796	32
201608	383797	235
201608	383803	49
201608	383805	18
201608	383806	10
201608	383807	11
201608	383809	22
201608	383826	22
201608	383827	16
201608	383833	2222
201608	383835	21
201608	383836	40
201608	383837	22
201608	383838	20
201608	383839	14
201608	383840	19
201608	383841	11
201608	383842	70
201608	383843	15
201608	383844	151
201608	383845	16
201608	383846	10
201608	383847	10
201608	383848	32
201608	383849	14
201608	383851	11
201608	383852	9
201608	383853	21
201608	383970	51
201608	384039	31
201608	384047	220
201608	384068	11
201608	384086	25
201608	384087	42
201608	384091	123
201608	384157	6
201608	384301	380
201608	384399	32
201608	384422	24
201608	385568	271
201608	386139	28
201608	386159	177
201608	386200	65
201608	386205	94
201608	386260	36
201608	386366	47
201608	386404	91
201608	386422	93
201608	386472	104
201608	386478	91
201608	386490	68
201608	386571	16
201608	386572	15
201608	386576	41
201608	386644	10
201608	386648	18
201608	386654	29
201608	386655	16
201608	386658	8
201608	386662	21
201608	386665	36
201608	386668	25
201608	386669	8
201608	386684	28
201608	386693	32
201608	386723	1342
201608	386763	264
201608	386770	206
201608	386832	306
201608	386865	391
201608	386979	536
201608	387282	364
201608	387285	129
201608	387288	107
201608	387777	71
201608	387786	66
201608	387870	7
201608	387891	461
201608	388189	97
201608	388191	96
201608	388285	35
201608	388361	127
201608	388380	23
201608	388447	25
201608	388448	12
201608	388471	236
201608	388472	773
201608	388473	145
201608	388674	71
201608	388677	27
201608	388750	10
201608	388964	99
201608	389279	26
201608	389304	27
201608	389393	27
201608	390132	68
201608	390275	286
201608	390276	85
201608	390279	136
201608	390280	63
201608	390283	26
201608	390285	77
201608	390287	19
201608	390288	16
201608	390291	11
201608	390294	15
201608	390296	12
201608	390297	21
201608	390298	37
201608	390305	43
201608	390307	42
201608	390331	148
201608	390332	28
201608	390335	44
201608	390336	39
201608	390337	23
201608	390338	16
201608	390341	27
201608	390343	22
201608	390345	31
201608	390346	18
201608	390347	16
201608	390349	15
201608	390351	17
201608	390352	13
201608	390353	17
201608	390354	24
201608	390355	19
201608	390357	15
201608	390358	29
201608	390449	10
201608	390450	39
201608	390456	24
201608	390496	30
201608	390500	142
201608	390503	135
201608	390546	240
201608	391508	37
201608	392344	9
201608	392633	24
201608	392636	15
201608	392679	3824
201608	393616	323
201608	393619	217
201608	393624	136
201608	393646	34
201608	393647	16
201608	393784	305
201608	393785	342
201608	393842	32
201608	393847	19
201608	394563	218
201608	394571	540
201608	394572	113
201608	394576	120
201608	394578	132
201608	394580	90
201608	394581	113
201608	394585	85
201608	394591	59
201608	394592	38
201608	394593	250
201608	394594	77
201608	394595	51
201608	394604	40
201608	394605	41
201608	394606	70
201608	394608	28
201608	394730	19
201608	394732	18
201608	394733	37
201608	394744	38
201608	394746	54
201608	394936	9098
201608	394964	84
201608	395219	30
201608	395220	47
201608	395221	20
201608	395222	22
201608	395223	26
201608	395225	62
201608	395227	26
201608	395228	21
201608	395255	24
201608	395313	18
201608	395364	22
201608	395366	23
201608	395369	13
201608	395370	13
201608	395372	18
201608	395776	12
201608	395900	34
201608	395914	9
201608	396042	20
201608	396050	14
201608	396144	77
201608	396170	241
201608	396338	33
201608	396340	247
201608	396430	51
201608	396492	1477
201608	396532	47
201608	396635	29
201608	396639	11
201608	396642	17
201608	396646	25
201608	396652	12
201608	396654	54
201608	396664	12
201608	396665	350
201608	396676	17
201608	396677	74
201608	396680	45
201608	396688	26
201608	396690	12
201608	396701	63
201608	396709	20
201608	396710	8
201608	396718	23
201608	396722	41
201608	396729	492
201608	396735	28
201608	396769	3907
201608	396771	60
201608	396775	394
201608	396782	197
201608	396814	82
201608	396857	28
201608	396877	63
201608	396904	120
201608	397043	623
201608	397072	112
201608	397080	21
201608	397082	56
201608	397373	13
201608	397431	87
201608	397970	16
201608	398041	3113
201608	398042	4445
201608	398046	686
201608	398209	16
201608	398212	12
201608	398214	14
201608	398216	288
201608	398249	7
201608	398251	13
201608	398253	13
201608	398256	23
201608	398258	78
201608	398259	19
201608	398261	29
201608	398288	55
201608	3983	16
201608	398439	12
201608	398521	1292
201608	398766	177
201608	398769	145
201608	401096	58
201608	401156	197
201608	401158	180
201608	401183	42
201608	401250	182
201608	401251	84
201608	401258	63
201608	401259	29
201608	401262	100
201608	401263	58
201608	401264	159
201608	401265	115
201608	401267	37
201608	401268	22
201608	401270	65
201608	401272	42
201608	401273	90
201608	401274	68
201608	401638	55
201608	401639	13245
201608	401641	1018
201608	401667	202
201608	401679	18
201608	401710	843
201608	401731	14
201608	402025	13
201608	402101	199
201608	402114	21
201608	402394	53
201608	402433	460
201608	402445	3648
201608	402452	41
201608	402454	17
201608	402504	156
201608	402689	650
201608	402690	264
201608	402737	94
201608	402740	34
201608	402829	37
201608	403256	310
201608	403362	24
201608	403364	29
201608	403374	30
201608	403425	243
201608	403503	112
201608	403667	423
201608	403671	362
201608	403678	173
201608	403683	366
201608	403686	161
201608	403727	26
201608	403777	139
201608	403892	14
201608	403893	13
201608	404095	552
201608	404131	17
201608	404179	272
201608	404285	41
201608	404286	49
201608	404287	34
201608	404288	22
201608	404289	37
201608	404290	15
201608	404586	27
201608	404587	22
201608	405011	71
201608	405077	1521
201608	405220	50
201608	405484	83
201608	405673	8760
201608	405674	179
201608	405891	739
201608	405892	815
201608	406339	34
201608	406343	56
201608	406348	126
201608	406351	67
201608	406357	204
201608	406360	552
201608	406366	95
201608	406685	2044
201608	407093	28
201608	407349	11
201608	407350	23
201608	407360	75
201608	407361	31
201608	407362	48
201608	407375	7
201608	407377	8
201608	407379	15
201608	407380	27
201608	407384	26
201608	407386	7
201608	407388	16
201608	407920	43
201608	408667	10
201608	408668	49
201608	408669	21
201608	408715	14
201608	408837	38
201608	408847	103
201608	408848	66
201608	408849	60
201608	408932	7
201608	408953	112
201608	408958	1797
201608	409708	57
201608	410250	114
201608	410339	528
201608	410341	155
201608	410342	234
201608	410345	903
201608	410346	118
201608	410347	56
201608	410562	21
201608	410863	16
201608	410881	243
201608	410895	595
201608	410967	107
201608	411013	13
201608	411014	15
201608	411347	34
201608	411508	54
201608	411527	29
201608	411731	11
201608	411732	13
201608	412215	46
201608	412496	12
201608	412497	13
201608	412498	11
201608	412499	14
201608	412500	13
201608	412501	15
201608	412944	3949
201608	412965	46
201608	412966	47
201608	413681	46
201608	414591	41
201608	414592	51
201608	414603	123
201608	414604	245
201608	414862	28
201608	414961	6574
201608	415037	5658
201608	415056	48
201608	415057	163
201608	415058	19
201608	415060	25
201608	415062	24
201608	415065	20
201608	415067	22
201608	415069	25
201608	415070	20
201608	415072	21
201608	415073	78
201608	415075	44
201608	415076	18
201608	415077	20
201608	415078	20
201608	415079	22
201608	415082	27
201608	415084	20
201608	415085	22
201608	415086	21
201608	415087	26
201608	415089	24
201608	415090	24
201608	415092	73
201608	415093	18
201608	415094	36
201608	415095	18
201608	415097	23
201608	415098	22
201608	415099	19
201608	415199	32
201608	415200	27
201608	415201	23
201608	415203	20
201608	415204	22
201608	415206	19
201608	415208	23
201608	415209	30
201608	415210	24
201608	415212	34
201608	415213	23
201608	415215	25
201608	415216	24
201608	415217	21
201608	415218	17
201608	415219	28
201608	415221	27
201608	415223	30
201608	415224	60
201608	415225	20
201608	415226	30
201608	415228	24
201608	415244	27
201608	415245	24
201608	415246	20
201608	415248	26
201608	415249	21
201608	415250	18
201608	415251	20
201608	415253	21
201608	415254	19
201608	415255	22
201608	415258	24
201608	415260	20
201608	415261	30
201608	415264	20
201608	415265	19
201608	415266	22
201608	415267	23
201608	415268	20
201608	415269	20
201608	415270	20
201608	415272	20
201608	415273	21
201608	415275	70
201608	415278	19
201608	415281	19
201608	415285	21
201608	415552	29
201608	415554	34
201608	416416	68
201608	416418	87
201608	416588	64
201608	417308	44
201608	417369	17
201608	417373	169
201608	417528	916
201608	417544	843
201608	417583	2965
201608	417589	2801
201608	417594	572
201608	417595	616
201608	418019	69
201608	418224	201
201608	418297	52
201608	418492	63
201608	418560	462
201608	418561	81
201608	418594	450
201608	418595	47
201608	418647	145
201608	418865	81
201608	418868	70
201608	418871	625
201608	418877	406
201608	418887	352
201608	418895	347
201608	418896	91
201608	418899	81
201608	419012	92
201608	419013	37
201608	419082	32
201608	419151	133
201608	419200	338
201608	419337	617
201608	419535	842
201608	419579	5871
201608	419582	3183
201608	419603	47
201608	419607	278
201608	419622	23
201608	419624	27
201608	419682	120
201608	419684	37
201608	419685	33
201608	419691	25
201608	419693	26
201608	419698	35
201608	419700	36
201608	419706	29
201608	419868	124
201608	419870	77
201608	419872	86
201608	419873	36
201608	419882	107
201608	419883	81
201608	419885	23
201608	419886	31
201608	419887	16
201608	419888	27
201608	419896	21
201608	419897	27
201608	419900	667
201608	419901	301
201608	419902	122
201608	419905	29
201608	419906	75
201608	419907	30
201608	419909	50
201608	419910	21
201608	419911	15
201608	419914	65
201608	419915	32
201608	419922	34
201608	419924	21
201608	419926	41
201608	419929	99
201608	419932	711
201608	419933	779
201608	419934	24
201608	419937	19
201608	419938	531
201608	419945	480
201608	419946	506
201608	419953	20
201608	419965	16
201608	419966	17
201608	419990	3697
201608	419991	2211
201608	419993	1341
201608	420000	1103
201608	420001	928
201608	420002	1347
201608	420007	3407
201608	420012	39
201608	420015	42
201608	420025	405
201608	420026	263
201608	420032	179
201608	420034	175
201608	420042	2801
201608	420043	3529
201608	420046	877
201608	420047	3841
201608	420053	165
201608	420057	475
201608	420066	114
201608	420241	1347
201608	420457	223
201608	420458	88
201608	420571	90
201608	420573	31
201608	420687	32
201608	420689	72
201608	420723	179
201608	420734	87
201608	420743	276
201608	420757	32
201608	420770	196
201608	420778	39
201608	420783	59
201608	420790	32
201608	420797	32
201608	420808	521
201608	420870	93
201608	420911	3324
201608	421199	432
201608	421202	173
201608	421207	106
201608	421208	136
201608	421278	106
201608	421397	223
201608	421399	1574
201608	421469	24
201608	421470	34
201608	421488	24
201608	421495	357
201608	421517	122
201608	421694	37
201608	421695	56
201608	421696	30
201608	421697	87
201608	421764	18
201608	422146	445
201608	422203	22
201608	422204	220
201608	422206	79
201608	422230	224
201608	422231	92
201608	422238	272
201608	422240	21
201608	422294	51
201608	422374	238
201608	422375	125
201608	422376	102
201608	422377	68
201608	422378	69
201608	422529	48
201608	422602	261
201608	422622	83
201608	422799	21
201608	423012	767
201608	423121	2066
201608	423124	326
201608	423125	82
201608	423168	18
201608	423531	23
201608	423532	18
201608	423554	20
201608	423560	113
201608	423569	27
201608	423598	23
201608	423627	716
201608	423632	126
201608	423689	27
201608	423808	22445
201608	423809	2486
201608	423838	25
201608	424083	1063
201608	424124	507
201608	424125	1121
201608	424249	147
201608	424342	24
201608	424343	19
201608	424728	12
201608	424765	253
201608	424766	87
201608	424767	68
201608	424768	75
201608	424769	101
201608	424794	21
201608	424795	77
201608	424938	146
201608	424997	19
201608	425342	716
201608	425343	262
201608	425513	285
201608	425514	59
201608	425678	20
201608	426243	19351
201608	426271	160
201608	426519	1056
201608	426523	79
201608	426525	44
201608	426526	99
201608	426527	32
201608	426528	30
201608	426529	176
201608	426532	393
201608	426533	77
201608	426543	37
201608	426558	45
201608	426562	58
201608	426567	87
201608	426570	1826
201608	426571	148
201608	426574	496
201608	426579	243
201608	426583	156
201608	426585	141
201608	426588	52
201608	426590	84
201608	426592	54
201608	426594	457
201608	426595	112
201608	426596	44
201608	426597	55
201608	426599	92
201608	426601	121
201608	426622	88
201608	426623	101
201608	426677	50
201608	427090	18
201608	427654	287
201608	427655	3682
201608	427658	76
201608	427662	103
201608	427859	15
201608	427995	76
201608	427997	31
201608	428090	100
201608	428091	111
201608	428092	42
201608	428093	57
201608	428098	65
201608	428187	102
201608	428188	70
201608	428365	12879
201608	428886	96
201608	429001	2116
201608	429004	425
201608	429503	3611
201608	429512	3958
201608	429542	20
201608	429543	15
201608	429544	33315
201608	429603	107
201608	429750	94
201608	429754	130
201608	429870	1159
201608	430095	1629
201608	430155	52
201608	430183	40
201608	430247	4800
201608	430253	174
201608	430257	113
201608	430569	795
201608	430945	31
201608	431187	69
201608	431538	1475
201608	431551	72
201608	431552	175
201608	431748	428
201608	431750	187
201608	431890	19
201608	432238	68
201608	432239	27
201608	432288	119
201608	432289	334
201608	432418	125
201608	432419	331
201608	432424	98
201608	432426	43
201608	432428	57
201608	432526	2945
201608	432599	541
201608	432780	91
201608	433330	13
201608	433331	32
201608	433332	20
201608	433333	31
201608	433334	27
201608	433335	15
201608	433336	24
201608	433337	18
201608	433338	21
201608	433340	35
201608	433341	16
201608	433342	13
201608	433343	16
201608	433344	67
201608	433345	19
201608	433346	39
201608	433347	49
201608	433348	24
201608	433350	24
201608	433352	14
201608	433353	24
201608	433354	30
201608	433355	18
201608	433356	36
201608	433357	20
201608	433358	23
201608	433359	21
201608	433361	22
201608	433362	26
201608	433363	24
201608	433364	18
201608	433365	13
201608	433366	21
201608	433367	26
201608	433368	33
201608	433369	25
201608	433370	21
201608	433371	22
201608	433372	22
201608	433468	2250
201608	433881	49
201608	434081	33
201608	434259	2337
201608	434260	681
201608	434262	714
201608	434267	21
201608	434272	16
201608	434274	19
201608	434488	243
201608	434489	279
201608	434711	20
201608	435306	47
201608	43588	16
201608	436547	257
201608	436677	14
201608	437155	135
201608	437156	139
201608	437177	17
201608	437179	18
201608	437182	16
201608	437183	16
201608	437184	20
201608	437185	16
201608	437186	20
201608	437187	15
201608	437188	13
201608	437189	13
201608	437190	14
201608	437201	50
201608	437204	38
201608	437207	31
201608	437664	27
201608	437741	19
201608	438033	712
201608	438034	152
201608	438035	165
201608	438038	51
201608	438039	51
201608	438160	27
201608	438162	27
201608	438165	16
201608	438166	14
201608	438167	20
201608	438170	21
201608	438171	20
201608	438176	15
201608	438177	15
201608	438308	305
201608	438417	31
201608	438418	30
201608	438443	18
201608	438649	21818
201608	438684	15
201608	438728	76
201608	438895	31
201608	438921	123
201608	439021	59
201608	439224	24
201608	439860	130
201608	440363	689
201608	440543	53
201608	442130	54
201608	442131	10
201608	442132	10
201608	442134	36
201608	442135	62
201608	442148	153
201608	442263	40
201608	442288	150
201608	442805	70
201608	443105	23
201608	443110	91
201608	443171	367
201608	443730	221
201608	443967	185
201608	443977	239
201608	443987	39
201608	444037	31
201608	444046	84
201608	444093	109
201608	444108	49
201608	444131	22
201608	444447	958
201608	444456	684
201608	444458	222
201608	444560	3563
201608	444562	1260
201608	444985	33
201608	445202	11
201608	445203	14
201608	445206	66
201608	445594	47
201608	445727	23
201608	445864	144
201608	446904	319
201608	447151	172
201608	447153	55
201608	447182	38
201608	447423	43
201608	447518	5583
201608	4477	54
201608	447994	20
201608	448031	1014
201608	448065	168
201608	448068	579
201608	448127	322
201608	448255	36
201608	448306	227
201608	448309	246
201608	448732	28
201608	448861	237
201608	449022	39
201608	449023	89
201608	449037	15
201608	449392	74308
201608	449526	5631
201608	449583	34
201608	449606	44
201608	449716	57
201608	449839	556
201608	450240	31
201608	450514	21
201608	450518	14
201608	450892	687
201608	451324	3444
201608	451371	48
201608	451929	1178
201608	451995	48
201608	452084	17
201608	452226	4661
201608	452452	201
201608	452468	270
201608	452501	29
201608	452502	26
201608	452520	23
201608	452548	52
201608	452549	389
201608	452648	164
201608	452659	77
201608	452664	414
201608	452666	107
201608	452848	66
201608	452850	25
201608	452854	35
201608	452855	30
201608	452870	78
201608	452963	802
201608	452984	600
201608	452990	502
201608	452994	129
201608	452997	2480
201608	452999	1317
201608	453005	379
201608	453007	151
201608	453008	593
201608	453010	197
201608	453040	442
201608	453041	249
201608	453043	1406
201608	453058	407
201608	453059	98
201608	453063	953
201608	453101	99
201608	453106	39
201608	453114	55
201608	453248	20
201608	453259	14
201608	453288	221
201608	453292	166
201608	453293	164
201608	453295	63
201608	453359	82
201608	453360	1420
201608	453361	399
201608	453362	144
201608	453363	117
201608	453370	150
201608	453378	140
201608	453379	173
201608	453386	680
201608	453387	397
201608	453388	129
201608	453403	599
201608	453428	77
201608	453438	23
201608	453439	35
201608	453444	35
201608	453446	34
201608	453463	29
201608	453592	2217
201608	453593	4260
201608	453605	57
201608	453607	43
201608	453846	13
201608	453847	19
201608	453849	26
201608	454007	779
201608	454009	207
201608	454272	19
201608	454366	161
201608	454491	1019
201608	454496	12306
201608	454776	1270
201608	454798	680
201608	454837	275
201608	455034	469
201608	455069	701
201608	455070	84
201608	455710	475
201608	455763	368
201608	455786	162
201608	455865	172
201608	455942	2395
201608	455953	179
201608	456047	194
201608	456207	76
201608	456547	39
201608	456936	142
201608	457031	68
201608	457033	41
201608	457095	19
201608	457143	407
201608	458520	31
201608	458703	51
201608	458885	126
201608	458896	38
201608	458897	17
201608	458899	15
201608	458900	15
201608	459092	39041
201608	459094	23541
201608	459342	15
201608	459425	1031
201608	459456	3000
201608	459643	40
201608	459801	18
201608	459804	20
201608	459805	20
201608	459806	20
201608	459811	19
201608	459813	29
201608	460212	13
201608	460390	66
201608	460399	3064
201608	460624	1438
201608	460813	180
201608	460814	128
201608	460945	18
201608	460946	17
201608	461136	410
201608	461525	408
201608	461536	40
201608	461539	220
201608	461545	524
201608	461548	90
201608	461552	102
201608	461556	95
201608	461557	239
201608	461881	319
201608	462138	42
201608	462246	39
201608	462278	24762
201608	462591	132
201608	462593	42
201608	462620	751
201608	463023	45
201608	463406	1419
201608	463760	203
201608	463761	128
201608	464017	733
201608	464021	577
201608	464023	257
201608	464025	110
201608	464211	76
201608	464213	32
201608	464214	38
201608	464215	416
201608	464216	21
201608	464217	42
201608	464509	17
201608	464511	21
201608	465135	30
201608	465182	313
201608	465185	159
201608	465571	45
201608	465673	28
201608	465711	26
201608	466269	28
201608	466271	15
201608	466364	69
201608	466529	53
201608	467128	27
201608	467150	240
201608	467709	7
201608	467710	25
201608	467723	7
201608	467898	4229
201608	468015	785
201608	468016	4633
201608	468017	812
201608	468292	25
201608	469507	32
201608	469724	67
201608	469725	32
201608	470121	100
201608	470122	79
201608	470275	128
201608	470281	69
201608	470282	345
201608	470527	105
201608	470546	22
201608	470570	106
201608	470779	68
201608	470797	28
201608	470798	32
201608	470819	291
201608	470822	130
201608	470900	47
201608	470902	23
201608	470929	37
201608	470941	18
201608	470944	34
201608	471003	19
201608	471007	22
201608	471036	53
201608	471044	31
201608	471049	33
201608	471050	40
201608	471051	14
201608	471052	18
201608	471053	11
201608	471054	19
201608	471055	10
201608	471179	537
201608	471314	47
201608	471596	14
201608	471632	15
201608	471730	167846
201608	471861	23
201608	471863	14
201608	471878	17
201608	471962	175
201608	471972	553
201608	472113	16
201608	472114	31
201608	472135	22
201608	472182	75
201608	472188	23
201608	472572	414
201608	472573	189
201608	472810	752
201608	472814	30
201608	472815	10
201608	472816	11
201608	472817	16
201608	472818	15
201608	472822	12
201608	472823	7
201608	472824	8
201608	472825	7
201608	472826	9
201608	472827	9
201608	472856	10
201608	472857	14
201608	472938	20
201608	472986	54
201608	473011	295
201608	473013	92
201608	473016	86
201608	473018	403
201608	473022	513
201608	473023	445
201608	473025	230
201608	473255	129
201608	473512	2039
201608	473624	389
201608	473639	3894
201608	473672	23
201608	473900	34
201608	473901	28
201608	474186	251
201608	474195	41
201608	474196	26
201608	474221	36
201608	474552	18
201608	474553	20
201608	474555	17
201608	474556	20
201608	474561	38
201608	474907	33
201608	474934	33
201608	474943	21
201608	475245	25
201608	475271	556
201608	475625	403
201608	475647	34
201608	475662	893
201608	475871	43
201608	476590	18
201608	476684	48
201608	476685	69
201608	476701	25
201608	476702	37
201608	476799	51
201608	476805	284
201608	476816	63
201608	476820	47
201608	477155	39
201608	477156	19
201608	477157	16
201608	477284	142
201608	477317	276
201608	477432	53
201608	477457	13
201608	477459	22
201608	477658	39
201608	477801	85
201608	477880	217
201608	478442	194
201608	478607	25
201608	479004	19
201608	479080	3012
201608	479169	34
201608	479211	641
201608	479212	158
201608	479446	223
201608	480052	260
201608	48008	9
201608	48009	10
201608	48032	16
201608	48033	4
201608	480487	39
201608	480488	44
201608	480489	40
201608	480517	35
201608	480727	46
201608	480728	44
201608	480794	961
201608	480823	30
201608	480833	1264
201608	480869	16
201608	480870	35
201608	480871	14
201608	480872	50
201608	480873	51
201608	480874	13
201608	480875	41
201608	480876	15
201608	480877	31
201608	480878	45
201608	481122	45
201608	481172	54
201608	481174	34
201608	481377	35
201608	481536	174
201608	481537	42
201608	481540	4412
201608	481945	99
201608	482057	129
201608	482058	238
201608	482060	22
201608	482063	17
201608	48230	10
201608	482489	78
201608	482492	134
201608	482495	289
201608	482496	386
201608	482595	1316
201608	482801	15
201608	48305	22
201608	483056	79
201608	48306	14
201608	48307	9
201608	483609	2179
201608	48364	21
201608	48382	17
201608	484030	692
201608	484364	200
201608	484490	55
201608	484493	199
201608	484562	50
201608	484563	20
201608	484565	15
201608	484567	17
201608	484571	5455
201608	484688	2561
201608	484723	68
201608	48477	11
201608	485124	83
201608	485125	41
201608	486662	1617
201608	486868	3858
201608	486943	26
201608	486991	454
201608	487130	19
201608	487131	19
201608	487447	54
201608	487459	65
201608	487484	18
201608	487549	11
201608	487635	1969
201608	487639	21
201608	487887	2289
201608	487894	5790
201608	487959	4894
201608	487960	264
201608	488140	70
201608	488191	13
201608	488195	44
201608	488409	46
201608	488491	16
201608	488879	4796
201608	489117	549
201608	489123	211
201608	489171	19
201608	489308	54
201608	489309	50
201608	489459	687
201608	489689	265
201608	489714	111
201608	489715	24
201608	489864	55
201608	489865	28
201608	489866	20
201608	489867	32
201608	489873	72
201608	489874	46
201608	490005	520
201608	490758	634
201608	490876	630
201608	491057	810
201608	491111	31
201608	491113	40
201608	491316	375
201608	491693	98
201608	491713	22
201608	491743	198
201608	492041	1078
201608	492105	1489
201608	492335	4507
201608	492974	61
201608	492975	31
201608	492976	34
201608	492982	241
201608	492997	1163
201608	492998	709
201608	493065	206
201608	493110	82
201608	493118	87
201608	493122	57
201608	493226	259
201608	493628	34
201608	493866	24
201608	493877	29
201608	493878	28
201608	493972	1296
201608	494278	105
201608	494279	18
201608	494604	60
201608	494606	152
201608	494607	101
201608	494645	879
201608	494647	129
201608	494655	100
201608	494707	39
201608	494708	65
201608	494710	40
201608	494711	19
201608	494712	18
201608	494978	428
201608	495031	414
201608	495032	292
201608	495440	1182
201608	495570	5076
201608	496077	51
201608	496131	64
201608	496132	33
201608	496501	162
201608	496512	37891
201608	496513	215
201608	496789	234
201608	496919	109
201608	496931	28
201608	497067	1208
201608	497128	169
201608	497348	135
201608	497568	39
201608	497759	6316
201608	497791	566
201608	497793	4996
201608	497798	4313
201608	497804	3233
201608	497808	3431
201608	497809	3139
201608	497811	1164
201608	497813	4925
201608	497875	1799
201608	497883	2527
201608	497905	1778
201608	497966	54
201608	498090	122
201608	498401	3496
201608	498450	29
201608	498452	197
201608	498520	32
201608	498526	20
201608	498534	27
201608	498636	28
201608	498639	28
201608	498642	64
201608	498650	29
201608	498879	705
201608	499161	2313
201608	499339	53
201608	499440	1768
201608	499441	1189
201608	500677	116
201608	500965	177
201608	500989	61
201608	500990	32
201608	501121	47
201608	501122	40
201608	501123	48
201608	501125	17259
201608	501140	12085
201608	501185	24
201608	501199	87
201608	501201	18100
201608	501236	260
201608	501316	6195
201608	501318	1727
201608	501326	7640
201608	501338	12632
201608	501349	133
201608	501377	612
201608	501392	205
201608	501393	65
201608	501394	107
201608	501395	46
201608	501396	48
201608	501398	939
201608	501399	1228
201608	501404	62
201608	501416	64
201608	501431	817
201608	501497	9837
201608	501514	34
201608	501540	801
201608	501544	4885
201608	501549	75
201608	501810	2769
201608	501819	416
201608	501820	2051
201608	501827	2501
201608	501949	32
201608	501996	131
201608	502232	3168
201608	502526	673
201608	502842	624
201608	502968	1092
201608	502990	154
201608	503102	123
201608	503103	1049
201608	503186	231
201608	503187	217
201608	503189	74
201608	503190	45
201608	503309	99258
201608	503322	16196
201608	503361	5107
201608	503364	515
201608	503375	95
201608	503377	299
201608	503379	128
201608	503388	166
201608	503391	116
201608	503489	77
201608	503532	92
201608	503536	259
201608	503631	83
201608	503654	138
201608	503656	10
201608	503783	469
201608	504367	5223
201608	504372	80
201608	504382	33
201608	504399	61
201608	504405	493
201608	504414	812
201608	504418	1375
201608	504420	114
201608	504423	211
201608	504427	109
201608	504430	35
201608	504558	122
201608	504658	165
201608	504953	4812
201608	504956	25
201608	504957	1958
201608	504958	1629
201608	504980	747
201608	504985	58
201608	505000	30
201608	505032	269954
201608	505037	17462
201608	505077	11254
201608	505087	28
201608	505094	4635
201608	505102	71
201608	505105	160
201608	505112	11047
201608	505130	734
201608	505136	967
201608	505145	16421
201608	505147	13298
201608	505148	1414
201608	505151	16223
201608	505157	12797
201608	505159	45275
201608	505228	196
201608	505229	144
201608	505231	293
201608	505232	110
201608	505233	262
201608	505235	360
201608	505494	50
201608	505645	12
201608	505696	19
201608	505922	83
201608	505933	64
201608	505934	85
201608	506056	1431
201608	506062	9168
201608	506064	281
201608	506065	10798
201608	506066	285
201608	506237	243
201608	506349	376
201608	506388	2790
201608	506401	92
201608	506403	178
201608	506410	19
201608	506412	30
201608	506413	131
201608	506414	45
201608	506415	42
201608	506416	73
201608	506424	141
201608	506426	75
201608	506435	5109
201608	506436	136
201608	506443	590
201608	506445	1851
201608	506447	210
201608	506468	44
201608	506472	44
201608	506476	38
201608	506478	226
201608	506495	760
201608	506497	1384
201608	506499	91
201608	506508	58
201608	506600	30
201608	506605	8455
201608	506619	682
201608	507045	524
201608	507074	23
201608	507075	17
201608	507202	132
201608	507300	58
201608	507302	168
201608	507476	232
201608	507484	48
201608	507899	387
201608	508130	120
201608	508131	36
201608	508247	14
201608	508248	15
201608	508338	81
201608	508343	48
201608	508371	27
201608	508549	192
201608	508551	104
201608	508786	453
201608	508791	317
201608	508793	15
201608	508817	252
201608	508818	218
201608	508969	348
201608	508976	101
201608	508999	38
201608	509005	190
201608	509008	190
201608	509009	43
201608	509010	427
201608	509011	172
201608	509013	66
201608	509015	54
201608	509057	806
201608	509550	24
201608	509621	114
201608	509633	86
201608	509636	31
201608	509710	98
